chr20	26169470	26169471	1	0.285714	1	1	1	0.866667	1	1	1	1	1
chr20	26169766	26169767	1	0.9	0.888889	0.75	1	0.75	1	0.888889	1	1	0.9
chr20	26170136	26170137	1	0.7	0.875	1	0.888889	0.818182	0.888889	1	1	0.846154	1
chr20	26171584	26171585	0.666666666666667	0.875	0.8	0.625	0.833333	0.9	0.571429	0.833333	0.833333	1	0.888889
chr20	26171585	26171586	0.857142857142857	0.833333	0.666667	1	1	0.909091	0.818182	1	1	0.875	0.9375
chr20	26171723	26171724	0.833333333333333	0.5	0.777778	0.6	1	0.666667	0.875	1	0.866667	1	1
chr20	26171724	26171725	1	0.5	1	1	1	1	0.909091	1	1	0.9	1
chr20	26171748	26171749	1	1	1	0.916667	1	1	0.833333	1	1	1	0.9
chr20	26171808	26171809	0.857142857142857	1	1	1	0.9	1	0.909091	0.818182	1	0.8	1
chr20	26173748	26173749	0.8	0.8	0.8	1	0.9	0.8	0.888889	1	0.909091	0.857143	1
chr20	26175501	26175502	1	0.5	0.6	1	0.833333	0.642857	0.777778	1	0.857143	1	0.833333
chr20	26176161	26176162	1	0.909091	0.857143	1	0.909091	1	1	1	1	1	1
chr20	26177107	26177108	0.888888888888889	0.833333	0.777778	0.916667	0.909091	0.916667	1	0.9	1	1	0.916667
chr20	26177128	26177129	1	0.857143	0.7	1	1	0.916667	0.769231	1	1	1	0.933333
chr20	26177171	26177172	1	0.6	0.833333	0.8	0.8	0.857143	1	0.875	0.923077	1	1
chr20	26178927	26178928	1	0.625	0.909091	0.727273	0.8	1	1	1	0.941176	0.833333	0.888889
chr20	26179528	26179529	0.625	0.555556	0.4	0.545455	0.5	0.307692	0.357143	0.615385	0.466667	0.714286	0.4
chr20	26179529	26179530	1	1	0.9	1	0.95	0.8125	0.888889	0.8	0.863636	1	0.777778
chr20	26179705	26179706	1	0.363636	1	1	0.857143	0.916667	0.8	1	1	1	1
chr20	26180448	26180449	1	0.75	0.75	1	1	1	1	0.875	0.692308	0.777778	0.833333
chr20	26181373	26181374	0.833333333333333	0.538462	0.875	1	0.875	1	0.857143	0.833333	0.714286	1	1
chr20	26181443	26181444	0.833333333333333	0.714286	1	0.846154	0.8	0.833333	0.875	0.909091	0.941176	0.714286	0.777778
chr20	26181596	26181597	1	0.9	1	0.933333	1	1	0.928571	1	0.875	1	1
chr20	26181606	26181607	1	0.9	1	0.846154	1	1	1	1	1	1	1
chr20	26182570	26182571	0.888888888888889	1	0.8	1	1	1	1	1	1	1	0.857143
chr20	26182670	26182671	1	0.5	0.714286	0.888889	0.866667	0.875	0.923077	1	0.9	1	1
chr20	26187512	26187513	0.9	0.555556	1	1	1	0.857143	0.9	1	1	1	1
chr20	26188825	26188826	0.157894736842105	0.333333	0.181818	0.12	0.178571	0.407407	0.238095	0.391304	0.391304	0.409091	0.357143
chr20	26188829	26188830	0.157894736842105	0.318182	0.190476	0.153846	0.172414	0.444444	0.25	0.391304	0.458333	0.409091	0.428571
chr20	26188846	26188847	0.207547169811321	0.367347	0.212766	0.125	0.150943	0.349206	0.267857	0.490196	0.26	0.466667	0.365385
chr20	26188847	26188848	0.285714285714286	0.222222	0.25	0.206897	0.264706	0.4375	0.32	0.48	0.533333	0.541667	0.588235
chr20	26188850	26188851	0.150943396226415	0.26	0.234043	0.142857	0.163636	0.338462	0.275862	0.5	0.254902	0.479167	0.368421
chr20	26188851	26188852	0.238095238095238	0.148148	0.25	0.206897	0.235294	0.4375	0.346154	0.48	0.566667	0.541667	0.529412
chr20	26188852	26188853	0.169811320754717	0.196078	0.255319	0.162791	0.166667	0.369231	0.310345	0.470588	0.215686	0.489796	0.40678
chr20	26188853	26188854	0.272727272727273	0.0689655	0.25	0.206897	0.285714	0.454545	0.346154	0.48	0.516129	0.52	0.529412
chr20	26188863	26188864	0.148148148148148	0.296296	0.183673	0.155556	0.122807	0.313433	0.271186	0.461538	0.240741	0.52	0.4
chr20	26188874	26188875	0.181818181818182	0.166667	0.26	0.155556	0.152542	0.376812	0.283333	0.423077	0.272727	0.44	0.393443
chr20	26188880	26188881	0.230769230769231	0.259259	0.3	0.181818	0.169811	0.378788	0.266667	0.489796	0.283019	0.55102	0.4
chr20	26188881	26188882	0.307692307692308	0.166667	0.230769	0.242424	0.27027	0.448276	0.357143	0.551724	0.588235	0.586207	0.529412
chr20	26188886	26188887	0.207547169811321	0.169811	0.294118	0.155556	0.135593	0.275362	0.311475	0.461538	0.285714	0.489796	0.377049
chr20	26188887	26188888	0.307692307692308	0.103448	0.217391	0.21875	0.235294	0.344828	0.26087	0.5	0.484848	0.555556	0.428571
chr20	26188888	26188889	0.240740740740741	0.358491	0.25	0.177778	0.172414	0.369231	0.311475	0.490196	0.285714	0.530612	0.393443
chr20	26188889	26188890	0.307692307692308	0.25	0.263158	0.225806	0.212121	0.464286	0.227273	0.592593	0.53125	0.576923	0.428571
chr20	26188891	26188892	0.207547169811321	0.137255	0.254902	0.136364	0.169492	0.375	0.310345	0.5	0.296296	0.520833	0.383333
chr20	26188892	26188893	0.291666666666667	0.115385	0.210526	0.233333	0.107143	0.458333	0.2	0.5	0.481481	0.47619	0.416667
chr20	26188896	26188897	0.188679245283019	0.2	0.288462	0.173913	0.15	0.378788	0.305085	0.48	0.263158	0.510638	0.4
chr20	26188897	26188898	0.263157894736842	0.190476	0.2	0.25	0.181818	0.409091	0.1875	0.588235	0.56	0.4375	0.3
chr20	26188905	26188906	0.133333333333333	0.125	0.26	0.162791	0.148148	0.275862	0.22807	0.479167	0.259259	0.540541	0.351852
chr20	26188908	26188909	0.146341463414634	0.266667	0.354167	0.175	0.2	0.290909	0.296296	0.444444	0.288462	0.529412	0.403846
chr20	26188919	26188920	0.16	0.230769	0.363636	0.25	0.15625	0.289474	0.314286	0.392857	0.368421	0.625	0.405405
chr20	26189016	26189017	0.2	0.357143	0.35	0.1875	0.294118	0.3125	0.333333	0.8	0.5	0.4375	0.55
chr20	26189024	26189025	0.272727272727273	0.4	0.6	0.625	0.363636	0.4375	0.333333	0.5625	0.6875	0.647059	0.923077
chr20	26189025	26189026	0.1875	0.352941	0.434783	0.173913	0.285714	0.434783	0.380952	0.666667	0.428571	0.526316	0.521739
chr20	26189035	26189036	0.421052631578947	0.416667	0.6	0.454545	0.3125	0.5	0.263158	0.708333	0.647059	0.724138	0.941176
chr20	26189036	26189037	0.2	0.26087	0.37931	0.192308	0.275862	0.354839	0.333333	0.652174	0.357143	0.583333	0.48
chr20	26189040	26189041	0.428571428571429	0.384615	0.588235	0.538462	0.3125	0.541667	0.315789	0.72	0.631579	0.766667	0.947368
chr20	26189041	26189042	0.238095238095238	0.269231	0.354839	0.185185	0.266667	0.363636	0.28125	0.6	0.4	0.6	0.533333
chr20	26189046	26189047	0.409090909090909	0.5	0.529412	0.538462	0.333333	0.6	0.263158	0.766667	0.761905	0.724138	0.904762
chr20	26189047	26189048	0.318181818181818	0.285714	0.4375	0.230769	0.25	0.34375	0.382353	0.62963	0.387097	0.565217	0.517241
chr20	26189051	26189052	0.36	0.444444	0.611111	0.538462	0.388889	0.666667	0.333333	0.8125	0.76	0.833333	0.857143
chr20	26189052	26189053	0.291666666666667	0.344828	0.540541	0.16129	0.225806	0.394737	0.285714	0.642857	0.352941	0.538462	0.53125
chr20	26189059	26189060	0.407407407407407	0.5	0.684211	0.538462	0.444444	0.642857	0.272727	0.787879	0.791667	0.785714	0.904762
chr20	26189060	26189061	0.272727272727273	0.413793	0.384615	0.115385	0.25	0.473684	0.257143	0.633333	0.361111	0.535714	0.5
chr20	26189062	26189063	0.307692307692308	0.277778	0.631579	0.583333	0.333333	0.464286	0.25	0.787879	0.913043	0.75	0.909091
chr20	26189063	26189064	0.32	0.241379	0.388889	0.111111	0.16129	0.384615	0.1875	0.655172	0.361111	0.538462	0.482759
chr20	26189064	26189065	0.346153846153846	0.277778	0.578947	0.538462	0.411765	0.607143	0.272727	0.818182	0.769231	0.777778	0.863636
chr20	26189065	26189066	0.44	0.285714	0.352941	0.190476	0.214286	0.473684	0.266667	0.655172	0.411765	0.5	0.590909
chr20	26189073	26189074	0.375	0.5	0.533333	0.4	0.333333	0.607143	0.2	0.8	0.791667	0.72	0.823529
chr20	26189074	26189075	0.458333333333333	0.448276	0.40625	0.16	0.21875	0.435897	0.242424	0.730769	0.3125	0.52	0.416667
chr20	26189080	26189081	0.363636363636364	0.3125	0.5	0.4	0.352941	0.592593	0.263158	0.757576	0.791667	0.761905	0.857143
chr20	26189081	26189082	0.347826086956522	0.259259	0.366667	0.26087	0.222222	0.424242	0.258065	0.708333	0.344828	0.565217	0.409091
chr20	26189306	26189307	0.263157894736842	0.25	0.409091	0.375	0.125	0.333333	0.454545	0.714286	0.347826	0.681818	0.5
chr20	26189322	26189323	0.210526315789474	0.1875	0.454545	0.352941	0.166667	0.48	0.521739	0.708333	0.434783	0.666667	0.421053
chr20	26189325	26189326	0.263157894736842	0.3125	0.409091	0.411765	0.157895	0.48	0.521739	0.72	0.375	0.666667	0.473684
chr20	26189330	26189331	0.315789473684211	0.266667	0.444444	0.352941	0.166667	0.48	0.521739	0.76	0.409091	0.75	0.473684
chr20	26189336	26189337	0.277777777777778	0.307692	0.444444	0.5	0.15	0.416667	0.571429	0.615385	0.388889	0.684211	0.411765
chr20	26189345	26189346	0.176470588235294	0.1	0.363636	0.117647	0.277778	0.3	0.157895	0.4	0.47619	0.619048	0.521739
chr20	26189346	26189347	0.3125	0.181818	0.352941	0.5	0.166667	0.444444	0.5	0.73913	0.428571	0.625	0.285714
chr20	26189347	26189348	0.222222222222222	0.173913	0.44	0.166667	0.25	0.272727	0.190476	0.423077	0.478261	0.590909	0.521739
chr20	26189348	26189349	0.357142857142857	0.3	0.4375	0.333333	0.176471	0.388889	0.4375	0.7	0.272727	0.6	0.25
chr20	26189354	26189355	0.260869565217391	0.206897	0.482759	0.26087	0.230769	0.36	0.230769	0.428571	0.5	0.59375	0.56
chr20	26189355	26189356	0.285714285714286	0.25	0.5	0.5	0.153846	0.428571	0.571429	0.8125	0.333333	0.583333	0.166667
chr20	26189357	26189358	0.25	0.233333	0.413793	0.217391	0.259259	0.346154	0.25	0.516129	0.517241	0.647059	0.538462
chr20	26190005	26190006	0.297297297297297	0.212121	0.371429	0.2	0.166667	0.157895	0.0769231	0.25641	0.473684	0.470588	0.512821
chr20	26190008	26190009	0.292682926829268	0.230769	0.35	0.15625	0.170732	0.146341	0.0697674	0.288889	0.452381	0.410256	0.428571
chr20	26190027	26190028	0.30188679245283	0.142857	0.346154	0.270833	0.157895	0.266667	0.174603	0.40625	0.490909	0.462963	0.526316
chr20	26190029	26190030	0.320754716981132	0.303571	0.326923	0.25	0.157895	0.25	0.15873	0.40625	0.444444	0.490909	0.54386
chr20	26190031	26190032	0.288461538461538	0.285714	0.288462	0.25	0.140351	0.266667	0.174603	0.40625	0.472727	0.490909	0.54386
chr20	26190038	26190039	0.339622641509434	0.192982	0.346154	0.26087	0.145455	0.233333	0.174603	0.403226	0.464286	0.482143	0.54386
chr20	26190043	26190044	0.235294117647059	0.22807	0.288462	0.266667	0.132075	0.271186	0.177419	0.4	0.45283	0.464286	0.535714
chr20	26190046	26190047	0.277777777777778	0.0677966	0.320755	0.234043	0.12963	0.258065	0.15625	0.380952	0.444444	0.509434	0.5
chr20	26190050	26190051	0.3	0.298507	0.333333	0.269231	0.16129	0.268657	0.194444	0.457143	0.451613	0.47619	0.476923
chr20	26190062	26190063	0.25	0.0571429	0.225352	0.196721	0.114286	0.189189	0.128205	0.271605	0.352113	0.365079	0.352113
chr20	26190077	26190078	0.217391304347826	0.175	0.329114	0.119403	0.139241	0.191781	0.15	0.378049	0.375	0.42029	0.362319
chr20	26190088	26190089	0.238095238095238	0.173333	0.337662	0.142857	0.125	0.2	0.162162	0.3375	0.426471	0.402985	0.3125
chr20	26190092	26190093	0.214285714285714	0.28169	0.342857	0.155172	0.0923077	0.2	0.176471	0.361111	0.421875	0.460317	0.288136
chr20	26190098	26190099	0.204081632653061	0.245902	0.344262	0.134615	0.105263	0.207547	0.172414	0.442623	0.454545	0.45283	0.326531
chr20	26190118	26190119	0.214285714285714	0.333333	0.444444	0.121212	0.181818	0.233333	0.181818	0.465116	0.439024	0.555556	0.294118
