1	16340522	16345285	HSPB7	HSPB7	1	1	4764	1
1	26348270	26362954	EXTL1	EXTL1	1	4765	19449	2
1	45249256	45253426	BEST4	BEST4	1	19450	23620	3
1	47489239	47516423	CYP4X1	CYP4X1	1	23621	50805	4
1	47533159	47583992	CYP4Z1	CYP4Z1	1	50806	101639	5
1	53308182	53360247	ZYG11A	ZYG11A	1	101640	153705	6
1	62660473	62678001	L1TD1	L1TD1;L1TD1	1	153706	171234	7
1	82266081	82458107	LPHN2	LPHN2	1	171235	363261	8
1	115215719	115238239	AMPD1	AMPD1;AMPD1	1	363262	385782	9
1	117686208	117753582	VTCN1	VTCN1;VTCN1;VTCN1;VTCN1;VTCN1	1	385783	453157	10
1	120254418	120286849	PHGDH	PHGDH	1	453158	485589	11
1	145727665	145764206	PDZK1	PDZK1;PDZK1;PDZK1	1	485590	522131	12
1	152486977	152488481	CRCT1	CRCT1	1	522132	523636	13
1	153516094	153518282	S100A4	S100A4;S100A4	1	523637	525825	14
1	154669941	154842754	KCNN3	KCNN3;KCNN3;KCNN3	1	525826	698639	15
1	160709076	160724601	SLAMF7	SLAMF7	1	698640	714165	16
1	160846329	160854960	ITLN1	ITLN1	1	714166	722797	17
1	203185206	203198860	CHIT1	CHIT1;CHIT1;CHIT1;CHIT1;CHIT1	1	722798	736452	18
1	203734283	203745480	LAX1	LAX1;LAX1	1	736453	747650	19
1	205882176	205912588	SLC26A9	SLC26A9;SLC26A9	1	747651	778063	20
1	209848669	209849735	G0S2	G0S2	1	778064	779130	21
1	220863627	220872499	C1orf115	C1orf115	1	779131	788003	22
1	223394160	223537544	SUSD4	SUSD4;SUSD4	1	788004	931388	23
1	240255184	240638489	FMN2	FMN2	1	931389	1314694	24
10	5566923	5568225	CALML3	CALML3	1	1314695	1315997	25
10	54074040	54077417	DKK1	DKK1	1	1315998	1319375	26
10	73818791	73848790	SPOCK2	SPOCK2;SPOCK2;SPOCK2	1	1319376	1349375	27
10	79793517	79816571	RPS24	RPS24;RPS24;RPS24;RPS24;RPS24;RPS24	1	1349376	1372430	28
10	117816441	118033126	GFRA1	GFRA1;GFRA1;GFRA1	1	1372431	1589116	29
10	118380464	118404654	PNLIPRP2	PNLIPRP2	1	1589117	1613307	30
10	134598319	134599537	NKX6-2	NKX6-2	1	1613308	1614526	31
10	135160843	135166187	PRAP1	PRAP1;PRAP1	1	1614527	1619871	32
11	19203576	19232118	CSRP3	CSRP3	1	1619872	1648414	33
11	45261852	45307884	SYT13	SYT13;SYT13	1	1648415	1694447	34
11	46402333	46405387	MDK	MDK;MDK;MDK;MDK;MDK;MDK;MDK	1	1694448	1697502	35
11	74165885	74178600	KCNE3	KCNE3	1	1697503	1710218	36
11	86656716	86666440	FZD4	FZD4	1	1710219	1719943	37
11	89530822	89541743	TRIM49	TRIM49	1	1719944	1730865	38
11	102641232	102651359	MMP10	MMP10	1	1730866	1740993	39
11	111222980	111250157	POU2AF1	POU2AF1	1	1740994	1768171	40
11	111411232	111432470	LAYN	LAYN;LAYN;LAYN	1	1768172	1789410	41
11	113845796	113861034	HTR3A	HTR3A;HTR3A;HTR3A;HTR3A	1	1789411	1804649	42
12	20522178	20837041	PDE3A	PDE3A;PDE3A	1	1804650	2119513	43
12	29653745	29937692	TMTC1	TMTC1;TMTC1	1	2119514	2403461	44
12	50355278	50359465	AQP5	AQP5	1	2403462	2407649	45
12	50366619	50370922	AQP6	AQP6	1	2407650	2411953	46
12	54685890	54694821	NFE2	NFE2;NFE2;NFE2	1	2411954	2420885	47
12	71833812	71978621	LGR5	LGR5	1	2420886	2565695	48
12	113376248	113411054	OAS3	OAS3	1	2565696	2600502	49
12	132312940	132336316	MMP17	MMP17	1	2600503	2623879	50
13	25946208	26595420	ATP8A2	ATP8A2	1	2623880	3273092	51
13	107142078	107187388	EFNB2	EFNB2	1	3273093	3318403	52
14	21467413	21470034	SLC39A2	SLC39A2;SLC39A2	1	3318404	3321025	53
14	21484921	21493935	NDRG2	NDRG2;NDRG2;NDRG2;NDRG2;NDRG2;NDRG2;NDRG2;NDRG2	1	3321026	3330040	54
14	25281305	25519095	STXBP6	STXBP6	1	3330041	3567831	55
14	33408458	34273382	NPAS3	NPAS3;NPAS3;NPAS3;NPAS3	1	3567832	4432756	56
15	33603176	34158303	RYR3	RYR3;RYR3	1	4432757	4987884	57
15	41795839	41806085	LTK	LTK;LTK;LTK	1	4987885	4998131	58
15	76234327	76304785	NRG4	NRG4	1	4998132	5068590	59
15	77336359	77363570	TSPAN3	TSPAN3;TSPAN3;TSPAN3	1	5068591	5095802	60
15	77905368	77924709	LINGO1	LINGO1	1	5095803	5115144	61
15	80696691	80890277	ARNT2	ARNT2	1	5115145	5308731	62
15	89182038	89198879	ISG20	ISG20	1	5308732	5325573	63
16	765172	767480	METRN	METRN	1	5325574	5327882	64
16	12058963	12061925	TNFRSF17	TNFRSF17	1	5327883	5330845	65
16	28510682	28518155	IL27	IL27	1	5330846	5338319	66
16	29912146	29917377	ASPHD1	ASPHD1	1	5338320	5343551	67
16	31150246	31161415	PRSS36	PRSS36;PRSS36;PRSS36	1	5343552	5354721	68
16	46918307	46965201	GPT2	GPT2;GPT2	1	5354722	5401616	69
16	67465035	67471454	HSD11B2	HSD11B2	1	5401617	5408036	70
17	37783176	37792878	PPP1R1B	PPP1R1B;PPP1R1B;PPP1R1B	1	5408037	5417739	71
17	39017429	39023462	KRT12	KRT12	1	5417740	5423773	72
17	40932648	40949084	WNK4	WNK4	1	5423774	5440210	73
17	68071365	68131746	KCNJ16	KCNJ16;KCNJ16;KCNJ16	1	5440211	5500592	74
17	74620844	74639894	ST6GALNAC1	ST6GALNAC1	1	5500593	5519643	75
18	11981426	12030885	IMPA2	IMPA2	1	5519644	5569103	76
18	24034873	24237365	KCTD1	KCTD1;KCTD1;KCTD1;KCTD1;KCTD1	1	5569104	5771596	77
18	47088426	47119278	LIPG	LIPG	1	5771597	5802449	78
18	52495707	52562747	RAB27B	RAB27B	1	5802450	5869490	79
18	72201691	72252261	CNDP1	CNDP1	1	5869491	5920061	80
19	1026297	1039064	CNN2	CNN2;CNN2	1	5920062	5932829	81
19	2997635	3047633	TLE2	TLE2;TLE2;TLE2	1	5932830	5982828	82
19	3777966	3801810	MATK	MATK;MATK;MATK	1	5982829	6006673	83
19	5690271	5691678	RPL36	RPL36;RPL36	1	6006674	6008081	84
19	6426047	6433790	SLC25A41	SLC25A41	1	6008082	6015825	85
