chr1:6245079-6263679	18600	18600	28532	1.53398	1.53398
chr1:11166587-11326608	160021	160021	177735	1.1107	1.1107
chr1:16450831-16486604	35773	35773	58835	1.64468	1.64468
chr1:27018523-27108601	90078	90078	98154	1.08966	1.08966
chr1:36686012-36770957	84945	84945	125706	1.47985	1.47985
chr1:37936118-37949978	13860	13860	13502	0.97417	0.97417
chr1:39545838-39952810	406972	406972	432887	1.06368	1.06368
chr1:51430366-51440309	9943	9943	5450	0.548124	0.548124
chr1:65298905-65537429	238524	238524	256347	1.07472	1.07472
chr1:78409735-78448889	39154	39154	33579	0.857614	0.857614
chr1:93293542-93307482	13940	13940	10619	0.761765	0.761765
chr1:115247084-115263515	16431	16431	8323	0.506543	0.506543
chr1:120454175-120616317	162142	162142	173922	1.07265	1.07265
chr1:198604097-198726605	122508	122508	73189	0.597422	0.597422
chr1:201969178-201986315	17137	17137	25543	1.49052	1.49052
chr1:209958967-209983520	24553	24553	20360	0.829227	0.829227
chr1:226246407-226259703	13296	13296	19229	1.44622	1.44622
chr10:8092412-8117164	24752	24752	45790	1.84995	1.84995
chr10:89619194-89731687	112493	112493	60844	0.540869	0.540869
chr10:123237843-123361972	124129	124129	138051	1.11216	1.11216
chr10:131261504-131569247	307743	307743	558761	1.81567	1.81567
chr11:532241-539567	7326	7326	8418	1.14906	1.14906
chr11:32409320-32480316	70996	70996	87826	1.23706	1.23706
chr11:57475994-57586653	110659	110659	135546	1.2249	1.2249
chr11:64532075-64550316	18241	18241	34231	1.8766	1.8766
chr11:69451872-69469242	17370	17370	39334	2.26448	2.26448
chr11:71931881-71950188	18307	18307	29225	1.59638	1.59638
chr11:100900354-101030002	129648	129648	51660	0.398464	0.398464
chr11:108089558-108239826	150268	150268	113652	0.756329	0.756329
chr11:118303204-118397539	94335	94335	121280	1.28563	1.28563
chr12:6679247-6720642	41395	41395	74980	1.81133	1.81133
chr12:12866203-12875316	9113	9113	2163	0.237353	0.237353
chr12:14514565-14655869	141304	141304	117383	0.830713	0.830713
chr12:25357722-25407865	50143	50143	54621	1.0893	1.0893
chr12:31943175-31949175	6000	6000	27221	4.53683	4.53683
chr12:46119491-46301823	182332	182332	138334	0.758693	0.758693
chr12:49412757-49453107	40350	40350	80934	2.0058	2.0058
chr12:52341450-52390863	49413	49413	67158	1.35912	1.35912
chr12:56469808-56497291	27483	27483	38739	1.40956	1.40956
chr12:58141509-58150230	8721	8721	6524	0.748079	0.748079
chr12:112852701-112947722	95021	95021	103765	1.09202	1.09202
chr12:115108058-115125969	17911	17911	19807	1.10586	1.10586
chr12:133200347-133268110	67763	67763	195160	2.88004	2.88004
chr13:32885616-32973809	88193	88193	104145	1.18088	1.18088
chr13:48870648-49056026	185378	185378	164410	0.886891	0.886891
chr13:73625113-73651680	26567	26567	22681	0.853728	0.853728
chr14:21853352-21909457	56105	56105	85239	1.51928	1.51928
chr14:23440382-23455851	15469	15469	15631	1.01047	1.01047
chr14:38058756-38068325	9569	9569	6455	0.674574	0.674574
chr14:92524895-92576965	52070	52070	77203	1.48268	1.48268
chr14:103239815-103377837	138022	138022	242035	1.7536	1.7536
chr14:105235686-105266080	30394	30394	52925	1.7413	1.7413
chr15:41948609-42062141	113532	113532	108199	0.953026	0.953026
chr15:44999714-45011075	11361	11361	2296	0.202095	0.202095
chr15:57206287-57583459	377172	377172	227783	0.603923	0.603923
chr15:59275786-59389618	113832	113832	115196	1.01198	1.01198
chr15:66675210-66783882	108672	108672	116235	1.06959	1.06959
chr15:75661719-75752124	90405	90405	100737	1.11429	1.11429
chr15:90627210-90676805	49595	49595	57623	1.16187	1.16187
chr16:337439-406676	69237	69237	180718	2.61014	2.61014
chr16:3775055-3934121	159066	159066	272853	1.71534	1.71534
chr16:50352928-50406845	53917	53917	39274	0.728416	0.728416
chr16:67059049-67134958	75909	75909	78351	1.03217	1.03217
chr16:67592309-67673088	80779	80779	162753	2.01479	2.01479
chr16:68767192-68869445	102253	102253	106374	1.0403	1.0403
chr17:7215977-7222658	6681	6681	14666	2.19518	2.19518
chr17:7571719-7594868	23149	23149	39674	1.71385	1.71385
chr17:7784122-7816075	31953	31953	62279	1.94908	1.94908
chr17:11920134-12047148	127014	127014	86347	0.679823	0.679823
chr17:15933407-16122874	189467	189467	202634	1.06949	1.06949
chr17:29417944-29704695	286751	286751	245274	0.855355	0.855355
chr17:37613763-37690818	77055	77055	119795	1.55467	1.55467
chr17:37840336-37884916	44580	44580	72579	1.62806	1.62806
chr17:38461422-38513895	52473	52473	46286	0.882092	0.882092
chr17:38811871-38825416	13545	13545	7478	0.552086	0.552086
chr17:41196311-41281500	85189	85189	116064	1.36243	1.36243
chr17:44107281-44306740	199459	199459	188314	0.944124	0.944124
chr17:47676245-47759525	83280	83280	103235	1.23961	1.23961
chr17:56429860-56498943	69083	69083	64575	0.934745	0.934745
chr17:63524682-63561766	37084	37084	59983	1.61749	1.61749
chr17:70067182-70122560	55378	55378	42189	0.761837	0.761837
chr17:80787309-80801931	14622	14622	45457	3.10881	3.10881
chr17_ctg5_hap1:559497-760700	201203	201203	31172	0.154928	0.154928
chr18:42256137-42648475	392338	392338	285565	0.727855	0.727855
chr18:45359465-45461517	102052	102052	70028	0.686199	0.686199
chr18:48552582-48611411	58829	58829	41187	0.700114	0.700114
chr18:60790578-60990613	200035	200035	197927	0.989462	0.989462
chr19:1201797-1228434	26637	26637	40661	1.52649	1.52649
chr19:1403567-1435686	32119	32119	83193	2.59015	2.59015
