chr1:6245079-6263679	18600	18600	34560	1.85806	1.85806
chr1:11166587-11326608	160021	160021	227532	1.42189	1.42189
chr1:16450831-16486604	35773	35773	83202	2.32583	2.32583
chr1:27018523-27108601	90078	90078	118499	1.31552	1.31552
chr1:36686012-36770957	84945	84945	123234	1.45075	1.45075
chr1:37936118-37949978	13860	13860	18228	1.31515	1.31515
chr1:39545838-39952810	406972	406972	552699	1.35808	1.35808
chr1:51430366-51440309	9943	9943	5886	0.591974	0.591974
chr1:65298905-65537429	238524	238524	301495	1.264	1.264
chr1:78409735-78448889	39154	39154	43257	1.10479	1.10479
chr1:93293542-93307482	13940	13940	11603	0.832353	0.832353
chr1:115247084-115263515	16431	16431	11320	0.688942	0.688942
chr1:120454175-120616317	162142	162142	274510	1.69302	1.69302
chr1:198604097-198726605	122508	122508	93007	0.759191	0.759191
chr1:201969178-201986315	17137	17137	26111	1.52366	1.52366
chr1:209958967-209983520	24553	24553	21079	0.85851	0.85851
chr1:226246407-226259703	13296	13296	19220	1.44555	1.44555
chr10:8092412-8117164	24752	24752	45373	1.8331	1.8331
chr10:89619194-89731687	112493	112493	92541	0.822638	0.822638
chr10:123237843-123361972	124129	124129	194940	1.57046	1.57046
chr10:131261504-131569247	307743	307743	658638	2.14022	2.14022
chr11:532241-539567	7326	7326	13257	1.80958	1.80958
chr11:32409320-32480316	70996	70996	94857	1.33609	1.33609
chr11:57475994-57586653	110659	110659	150273	1.35798	1.35798
chr11:64532075-64550316	18241	18241	31082	1.70396	1.70396
chr11:69451872-69469242	17370	17370	37469	2.15711	2.15711
chr11:71931881-71950188	18307	18307	25651	1.40116	1.40116
chr11:100900354-101030002	129648	129648	76971	0.593692	0.593692
chr11:108089558-108239826	150268	150268	161842	1.07702	1.07702
chr11:118303204-118397539	94335	94335	126218	1.33798	1.33798
chr12:6679247-6720642	41395	41395	74780	1.8065	1.8065
chr12:12866203-12875316	9113	9113	3144	0.345002	0.345002
chr12:14514565-14655869	141304	141304	125303	0.886762	0.886762
chr12:25357722-25407865	50143	50143	59825	1.19309	1.19309
chr12:31943175-31949175	6000	6000	20058	3.343	3.343
chr12:46119491-46301823	182332	182332	187912	1.0306	1.0306
chr12:49412757-49453107	40350	40350	93956	2.32853	2.32853
chr12:52341450-52390863	49413	49413	83611	1.69209	1.69209
chr12:56469808-56497291	27483	27483	45441	1.65342	1.65342
chr12:58141509-58150230	8721	8721	9505	1.0899	1.0899
chr12:112852701-112947722	95021	95021	109521	1.1526	1.1526
chr12:115108058-115125969	17911	17911	20376	1.13762	1.13762
chr12:133200347-133268110	67763	67763	189114	2.79082	2.79082
chr13:32885616-32973809	88193	88193	123939	1.40532	1.40532
chr13:48870648-49056026	185378	185378	191874	1.03504	1.03504
chr13:73625113-73651680	26567	26567	32410	1.21993	1.21993
chr14:21853352-21909457	56105	56105	95088	1.69482	1.69482
chr14:23440382-23455851	15469	15469	17254	1.11539	1.11539
chr14:38058756-38068325	9569	9569	6088	0.636221	0.636221
