chr1:27018523-27108601	90078	90078	133859	1.48603	1.48603
chr12:25357722-25407865	50143	50143	60353	1.20362	1.20362
chr17:7571719-7594868	23149	23149	55462	2.39587	2.39587
chr17:56429860-56498943	69083	69083	72165	1.04461	1.04461
chr18:48552582-48611411	58829	58829	40760	0.692856	0.692856
chr19:3976053-3989461	13408	13408	41776	3.11575	3.11575
chr20:57393972-57486251	92279	92279	156955	1.70087	1.70087
chr21:44513065-44531688	18623	18623	29790	1.59963	1.59963
chr3:30643993-30735633	91640	91640	64906	0.708271	0.708271
chr9:21963137-21999042	35905	35905	16697	0.465033	0.465033
chrX:44728420-44971858	243438	243438	279887	1.14973	1.14973
