chr1:27018523-27108601	90078	90078	87472	0.97107	0.97107
chr12:25357722-25407865	50143	50143	38340	0.764613	0.764613
chr17:7571719-7594868	23149	23149	37326	1.61242	1.61242
chr17:56429860-56498943	69083	69083	54489	0.788747	0.788747
chr18:48552582-48611411	58829	58829	27013	0.459178	0.459178
chr19:3976053-3989461	13408	13408	26339	1.96442	1.96442
chr20:57393972-57486251	92279	92279	109340	1.18488	1.18488
chr21:44513065-44531688	18623	18623	25075	1.34645	1.34645
chr3:30643993-30735633	91640	91640	49416	0.539241	0.539241
chr9:21963137-21999042	35905	35905	18460	0.514135	0.514135
chrX:44728420-44971858	243438	243438	212716	0.873799	0.873799
