chr1:27018523-27108601	90078	90078	57408	0.637314	0.637314
chr12:25357722-25407865	50143	50143	26779	0.534053	0.534053
chr17:7571719-7594868	23149	23149	24063	1.03948	1.03948
chr17:56429860-56498943	69083	69083	33396	0.483418	0.483418
chr18:48552582-48611411	58829	58829	23423	0.398154	0.398154
chr19:3976053-3989461	13408	13408	20898	1.55862	1.55862
chr20:57393972-57486251	92279	92279	85417	0.925639	0.925639
chr21:44513065-44531688	18623	18623	9958	0.534715	0.534715
chr3:30643993-30735633	91640	91640	35604	0.38852	0.38852
chr9:21963137-21999042	35905	35905	12144	0.338226	0.338226
chrX:44728420-44971858	243438	243438	63480	0.260765	0.260765
