chr1:27018523-27108601	90078	90078	86520	0.960501	0.960501
chr12:25357722-25407865	50143	50143	47663	0.950541	0.950541
chr17:7571719-7594868	23149	23149	42456	1.83403	1.83403
chr17:56429860-56498943	69083	69083	58520	0.847097	0.847097
chr18:48552582-48611411	58829	58829	42822	0.727906	0.727906
chr19:3976053-3989461	13408	13408	30787	2.29617	2.29617
chr20:57393972-57486251	92279	92279	126848	1.37461	1.37461
chr21:44513065-44531688	18623	18623	35398	1.90077	1.90077
chr3:30643993-30735633	91640	91640	52367	0.571443	0.571443
chr9:21963137-21999042	35905	35905	21840	0.608272	0.608272
chrX:44728420-44971858	243438	243438	129920	0.533688	0.533688
