chr1:27018523-27108601	90078	90078	76398	0.848132	0.848132
chr12:25357722-25407865	50143	50143	42621	0.849989	0.849989
chr17:7571719-7594868	23149	23149	36013	1.5557	1.5557
chr17:56429860-56498943	69083	69083	54528	0.789311	0.789311
chr18:48552582-48611411	58829	58829	36312	0.617247	0.617247
chr19:3976053-3989461	13408	13408	30972	2.30996	2.30996
chr20:57393972-57486251	92279	92279	114452	1.24028	1.24028
chr21:44513065-44531688	18623	18623	22955	1.23262	1.23262
chr3:30643993-30735633	91640	91640	49700	0.54234	0.54234
chr9:21963137-21999042	35905	35905	26696	0.743518	0.743518
chrX:44728420-44971858	243438	243438	208023	0.854521	0.854521
