	idx	beta	pval	cilb	ciub	i2	tau2	symbol
ENSG00000189134.3	37528	-2.35421103714253	2.76847345935113e-14	-2.96064359497507	-1.74777847930998	98.478563388884	2.02480502953653	NKAPL
ENSG00000004776.10	22268	-3.00962266192635	4.01859390919276e-13	-3.822690358674	-2.1965549651787	98.627757655109	3.59557163586892	HSPB6
ENSG00000119147.8	53607	-3.74975111639769	6.80164330217483e-13	-4.77286182119931	-2.72664041159608	98.9402233610451	5.9521802596724	C2orf40
ENSG00000187824.7	35885	-1.63691247333067	1.08523637105e-12	-2.08756302062951	-1.18626192603183	99.2957993321359	1.19326047013742	TMEM220
ENSG00000172817.3	4339	-1.09775913549499	1.94956354761146e-12	-1.40346455583896	-0.792053715151017	96.1630420396969	0.483267626141362	CYP7B1
ENSG00000118526.6	11603	-3.3225139327396	4.15138605678709e-12	-4.26193600390345	-2.38309186157575	99.2314243106788	5.08837883173873	TCF21
ENSG00000182255.6	59902	-3.97742627604029	5.29889802780818e-10	-5.23276098695748	-2.7220915651231	97.3457876035374	8.36895575400697	KCNA4
ENSG00000131016.15	32518	-1.57760217813517	1.60715641793701e-09	-2.09010445033034	-1.06509990594	97.1534591058623	1.41342096989831	AKAP12
ENSG00000124205.14	50624	-3.39282358639743	1.48093126589215e-08	-4.56692246175921	-2.21872471103565	97.8452201691535	7.4621447839957	EDN3
ENSG00000134917.9	54722	-2.12781502028072	2.28843582237792e-08	-2.87404924423811	-1.38158079632332	98.757296592333	3.11754417554263	ADAMTS8
ENSG00000162367.10	58780	-1.34368440484244	4.70167349804695e-08	-1.82582610452788	-0.861542705157003	98.4588662315124	1.31356303929482	TAL1
ENSG00000161835.9	29410	-1.09668969785856	1.86648131249375e-07	-1.50908488904249	-0.684294506674635	97.4088306462258	0.942651557786657	GRASP
ENSG00000139874.5	45795	-2.58281334222285	2.45566660710834e-07	-3.5636640796141	-1.6019626048316	99.2104185656301	5.52313148126568	SSTR1
ENSG00000162595.4	23099	-1.55815532737919	4.13664892948844e-07	-2.16139333810306	-0.954917316655325	98.345728111608	2.02371371640288	DIRAS3
ENSG00000204084.11	4305	-0.364700098737887	7.54407549029654e-07	-0.509197160438683	-0.220203037037091	96.5859421519511	0.110272958809819	INPP5B
