V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94
cg00875272	cg00933411	cg01031400	cg01333011	cg01352108	cg01796223	cg02021817	cg02061229	cg02204046	cg02259997	cg02507952	cg02818322	cg03160309	cg03567830	cg03583857	cg03791917	cg04254916	cg04929865	cg05010623	cg05292376	cg05362669	cg05661838	cg05722918	cg07285167	cg07823755	cg08504049	cg08977371	cg09038676	cg09068492	cg09208010	cg09313705	cg09421562	cg09702010	cg10045881	cg10307548	cg10691006	cg11158374	cg11719297	cg12119029	cg12727795	cg12757684	cg13379236	cg14700707	cg14998713	cg15043801	cg15146752	cg15343119	cg15468095	cg15552238	cg15669092	cg15676241	cg15742700	cg15746620	cg16378421	cg16466334	cg16575408	cg16785344	cg18253802	cg18264687	cg18333690	cg18397653	cg18505908	cg18787783	cg19194454	cg19486271	cg19579782	cg20125091	cg20143092	cg20261167	cg20530314	cg20651681	cg20840847	cg20878850	cg20881888	cg21634602	cg21788470	cg22220722	cg22462235	cg22619563	cg22740835	cg22956956	cg23050981	cg23228178	cg23352695	cg23686014	cg24286301	cg26394380	cg26410550	cg26536259	cg26774312	cg26803305	cg27154163	cg27650175	cg27650434
0.559115583483163	0.268240561017385	0.0453675432254703	0.547750180737895	0.581834736808402	0.197542099171832	0.0537029570162118	0.322808904339495	0.0728312645340874	0.219462133839634	0.478949340291677	0.492562005227506	0.0429811882504397	0.415751305573411	0.466393477183123	0.348443233489812	0.857244818395748	0.230529805070512	0.154999843716867	0.758007290809255	0.0623868781781198	0.242326414447802	0.164499812572306	0.570226930804218	0.904508259660238	0.0789772302977349	0.734530942516548	0.0601128263610101	0.521053481207243	0.634914372450397	0.664265062790929	0.673907284559275	0.297535983242195	0.506302773000714	0.782249163815982	0.057992730208135	0.654332585207075	0.108930942963432	0.186505977838481	0.0997822244428001	0.453826844508881	0.770197223726937	0.125106363497613	0.0886051143317576	0.0649073908565673	0.208276312032226	0.534616285423901	0.59272033715035	0.335227276761911	0.0923488288070751	0.104092248065757	0.796413861758761	0.440717931290612	0.0336977327120432	0.603425139270424	0.931970858137752	0.138729659503586	0.146649652306979	0.0496610135257973	0.309250327705492	0.713744421735638	0.0374202990377883	0.723986383681814	0.0673537993787154	0.175587142424556	0.624232727631108	0.255223698527656	0.0518533198953629	0.389214718365966	0.0960223499808637	0.0402400114090863	0.812812289273265	0.361815818879116	0.025559613312064	0.704005563287747	0.613659294486806	0.402895135998828	0.644876719948699	0.0852716329393655	0.745089696821019	0.114306911458146	0.0474651838884311	0.428828275587704	0.374876806718033	0.0557999439505317	0.684631076205969	0.283605630181231	0.831445173240468	0.0758637702527089	0.0821613960844093	0.694916761771514	0.131804538161644	0.0700443384834514	0.119815040947172
0.0886051143317576	0.521053481207243	0.0496610135257973	0.348443233489812	0.453826844508881	0.255223698527656	0.0474651838884311	0.374876806718033	0.108930942963432	0.208276312032226	0.694916761771514	0.654332585207075	0.0758637702527089	0.131804538161644	0.59272033715035	0.335227276761911	0.857244818395748	0.534616285423901	0.0852716329393655	0.812812289273265	0.0429811882504397	0.175587142424556	0.154999843716867	0.570226930804218	0.931970858137752	0.0374202990377883	0.492562005227506	0.0997822244428001	0.230529805070512	0.506302773000714	0.603425139270424	0.704005563287747	0.415751305573411	0.428828275587704	0.745089696821019	0.0789772302977349	0.904508259660238	0.0821613960844093	0.309250327705492	0.138729659503586	0.581834736808402	0.734530942516548	0.361815818879116	0.197542099171832	0.0336977327120432	0.322808904339495	0.119815040947172	0.440717931290612	0.402895135998828	0.0649073908565673	0.0673537993787154	0.634914372450397	0.547750180737895	0.0960223499808637	0.770197223726937	0.796413861758761	0.164499812572306	0.114306911458146	0.0518533198953629	0.478949340291677	0.758007290809255	0.125106363497613	0.644876719948699	0.0728312645340874	0.268240561017385	0.673907284559275	0.219462133839634	0.0700443384834514	0.283605630181231	0.242326414447802	0.057992730208135	0.723986383681814	0.186505977838481	0.025559613312064	0.389214718365966	0.713744421735638	0.684631076205969	0.624232727631108	0.146649652306979	0.782249163815982	0.0453675432254703	0.0623868781781198	0.297535983242195	0.559115583483163	0.0402400114090863	0.613659294486806	0.466393477183123	0.831445173240468	0.0923488288070751	0.0557999439505317	0.664265062790929	0.104092248065757	0.0601128263610101	0.0537029570162118
0.164499812572306	0.547750180737895	0.0402400114090863	0.374876806718033	0.361815818879116	0.197542099171832	0.0453675432254703	0.59272033715035	0.104092248065757	0.255223698527656	0.570226930804218	0.734530942516548	0.268240561017385	0.283605630181231	0.723986383681814	0.297535983242195	0.770197223726937	0.322808904339495	0.119815040947172	0.704005563287747	0.057992730208135	0.0886051143317576	0.242326414447802	0.694916761771514	0.931970858137752	0.0518533198953629	0.440717931290612	0.0557999439505317	0.230529805070512	0.335227276761911	0.534616285423901	0.644876719948699	0.389214718365966	0.402895135998828	0.782249163815982	0.0960223499808637	0.857244818395748	0.0821613960844093	0.154999843716867	0.186505977838481	0.506302773000714	0.684631076205969	0.634914372450397	0.125106363497613	0.0673537993787154	0.309250327705492	0.219462133839634	0.453826844508881	0.492562005227506	0.0623868781781198	0.0429811882504397	0.713744421735638	0.466393477183123	0.0997822244428001	0.758007290809255	0.904508259660238	0.208276312032226	0.108930942963432	0.025559613312064	0.624232727631108	0.796413861758761	0.0700443384834514	0.603425139270424	0.0474651838884311	0.0923488288070751	0.654332585207075	0.521053481207243	0.0852716329393655	0.428828275587704	0.146649652306979	0.0336977327120432	0.831445173240468	0.175587142424556	0.0374202990377883	0.114306911458146	0.613659294486806	0.664265062790929	0.559115583483163	0.131804538161644	0.812812289273265	0.0601128263610101	0.0496610135257973	0.415751305573411	0.673907284559275	0.0649073908565673	0.581834736808402	0.348443233489812	0.745089696821019	0.138729659503586	0.0537029570162118	0.478949340291677	0.0789772302977349	0.0728312645340874	0.0758637702527089
0.415751305573411	0.534616285423901	0.0728312645340874	0.154999843716867	0.613659294486806	0.208276312032226	0.0453675432254703	0.389214718365966	0.0923488288070751	0.255223698527656	0.694916761771514	0.673907284559275	0.131804538161644	0.466393477183123	0.440717931290612	0.361815818879116	0.758007290809255	0.374876806718033	0.0960223499808637	0.831445173240468	0.0474651838884311	0.164499812572306	0.570226930804218	0.402895135998828	0.857244818395748	0.0537029570162118	0.654332585207075	0.057992730208135	0.704005563287747	0.268240561017385	0.603425139270424	0.506302773000714	0.521053481207243	0.119815040947172	0.734530942516548	0.0673537993787154	0.904508259660238	0.0518533198953629	0.283605630181231	0.114306911458146	0.634914372450397	0.492562005227506	0.104092248065757	0.125106363497613	0.025559613312064	0.175587142424556	0.309250327705492	0.0789772302977349	0.297535983242195	0.197542099171832	0.0402400114090863	0.723986383681814	0.348443233489812	0.146649652306979	0.782249163815982	0.931970858137752	0.219462133839634	0.108930942963432	0.0649073908565673	0.335227276761911	0.812812289273265	0.0429811882504397	0.581834736808402	0.0496610135257973	0.624232727631108	0.478949340291677	0.322808904339495	0.0700443384834514	0.453826844508881	0.428828275587704	0.0557999439505317	0.745089696821019	0.186505977838481	0.0336977327120432	0.0997822244428001	0.644876719948699	0.684631076205969	0.664265062790929	0.0852716329393655	0.796413861758761	0.0758637702527089	0.242326414447802	0.547750180737895	0.59272033715035	0.0623868781781198	0.559115583483163	0.230529805070512	0.770197223726937	0.138729659503586	0.0601128263610101	0.713744421735638	0.0886051143317576	0.0821613960844093	0.0374202990377883
0.131804538161644	0.624232727631108	0.0474651838884311	0.268240561017385	0.255223698527656	0.230529805070512	0.0649073908565673	0.374876806718033	0.0557999439505317	0.335227276761911	0.644876719948699	0.723986383681814	0.0623868781781198	0.348443233489812	0.694916761771514	0.309250327705492	0.831445173240468	0.242326414447802	0.114306911458146	0.770197223726937	0.0518533198953629	0.125106363497613	0.138729659503586	0.322808904339495	0.904508259660238	0.0728312645340874	0.492562005227506	0.104092248065757	0.297535983242195	0.478949340291677	0.581834736808402	0.713744421735638	0.603425139270424	0.428828275587704	0.782249163815982	0.0673537993787154	0.857244818395748	0.0453675432254703	0.197542099171832	0.186505977838481	0.613659294486806	0.547750180737895	0.534616285423901	0.521053481207243	0.025559613312064	0.219462133839634	0.146649652306979	0.570226930804218	0.283605630181231	0.0960223499808637	0.0537029570162118	0.734530942516548	0.402895135998828	0.0886051143317576	0.812812289273265	0.931970858137752	0.164499812572306	0.0997822244428001	0.0336977327120432	0.673907284559275	0.704005563287747	0.0758637702527089	0.654332585207075	0.0374202990377883	0.208276312032226	0.684631076205969	0.634914372450397	0.0923488288070751	0.453826844508881	0.154999843716867	0.0821613960844093	0.745089696821019	0.175587142424556	0.0402400114090863	0.361815818879116	0.59272033715035	0.466393477183123	0.415751305573411	0.119815040947172	0.758007290809255	0.0601128263610101	0.0429811882504397	0.389214718365966	0.506302773000714	0.0700443384834514	0.559115583483163	0.440717931290612	0.796413861758761	0.057992730208135	0.0496610135257973	0.664265062790929	0.0852716329393655	0.0789772302977349	0.108930942963432
0.164499812572306	0.624232727631108	0.0997822244428001	0.186505977838481	0.440717931290612	0.453826844508881	0.0852716329393655	0.348443233489812	0.0623868781781198	0.402895135998828	0.723986383681814	0.704005563287747	0.0518533198953629	0.428828275587704	0.478949340291677	0.268240561017385	0.857244818395748	0.534616285423901	0.104092248065757	0.745089696821019	0.0402400114090863	0.175587142424556	0.219462133839634	0.389214718365966	0.904508259660238	0.0673537993787154	0.521053481207243	0.108930942963432	0.506302773000714	0.322808904339495	0.335227276761911	0.581834736808402	0.654332585207075	0.547750180737895	0.664265062790929	0.0557999439505317	0.812812289273265	0.154999843716867	0.309250327705492	0.125106363497613	0.634914372450397	0.570226930804218	0.230529805070512	0.59272033715035	0.0728312645340874	0.297535983242195	0.119815040947172	0.466393477183123	0.242326414447802	0.0649073908565673	0.0758637702527089	0.796413861758761	0.255223698527656	0.025559613312064	0.758007290809255	0.931970858137752	0.0821613960844093	0.0960223499808637	0.0336977327120432	0.283605630181231	0.770197223726937	0.0601128263610101	0.694916761771514	0.0429811882504397	0.146649652306979	0.734530942516548	0.374876806718033	0.0700443384834514	0.197542099171832	0.361815818879116	0.0537029570162118	0.831445173240468	0.208276312032226	0.0374202990377883	0.415751305573411	0.559115583483163	0.644876719948699	0.613659294486806	0.0886051143317576	0.713744421735638	0.0923488288070751	0.0474651838884311	0.492562005227506	0.138729659503586	0.114306911458146	0.684631076205969	0.603425139270424	0.782249163815982	0.057992730208135	0.0453675432254703	0.673907284559275	0.0789772302977349	0.0496610135257973	0.131804538161644
0.0997822244428001	0.428828275587704	0.0402400114090863	0.322808904339495	0.634914372450397	0.219462133839634	0.0700443384834514	0.146649652306979	0.0852716329393655	0.268240561017385	0.796413861758761	0.684631076205969	0.0821613960844093	0.131804538161644	0.644876719948699	0.255223698527656	0.782249163815982	0.154999843716867	0.0601128263610101	0.812812289273265	0.0623868781781198	0.108930942963432	0.478949340291677	0.613659294486806	0.857244818395748	0.0557999439505317	0.758007290809255	0.0673537993787154	0.335227276761911	0.492562005227506	0.570226930804218	0.506302773000714	0.654332585207075	0.521053481207243	0.723986383681814	0.0960223499808637	0.904508259660238	0.114306911458146	0.119815040947172	0.309250327705492	0.361815818879116	0.402895135998828	0.603425139270424	0.374876806718033	0.025559613312064	0.186505977838481	0.297535983242195	0.581834736808402	0.348443233489812	0.0728312645340874	0.0496610135257973	0.704005563287747	0.534616285423901	0.0649073908565673	0.673907284559275	0.770197223726937	0.164499812572306	0.0789772302977349	0.0474651838884311	0.389214718365966	0.713744421735638	0.0336977327120432	0.415751305573411	0.0886051143317576	0.208276312032226	0.734530942516548	0.453826844508881	0.0518533198953629	0.242326414447802	0.440717931290612	0.0453675432254703	0.831445173240468	0.138729659503586	0.0758637702527089	0.624232727631108	0.664265062790929	0.694916761771514	0.547750180737895	0.197542099171832	0.745089696821019	0.057992730208135	0.0374202990377883	0.283605630181231	0.466393477183123	0.0923488288070751	0.59272033715035	0.230529805070512	0.931970858137752	0.0537029570162118	0.104092248065757	0.559115583483163	0.175587142424556	0.0429811882504397	0.125106363497613
0.208276312032226	0.415751305573411	0.0758637702527089	0.361815818879116	0.389214718365966	0.322808904339495	0.0453675432254703	0.428828275587704	0.138729659503586	0.283605630181231	0.59272033715035	0.734530942516548	0.0557999439505317	0.0923488288070751	0.570226930804218	0.440717931290612	0.904508259660238	0.478949340291677	0.175587142424556	0.581834736808402	0.0336977327120432	0.0997822244428001	0.268240561017385	0.624232727631108	0.812812289273265	0.0673537993787154	0.104092248065757	0.114306911458146	0.186505977838481	0.348443233489812	0.219462133839634	0.782249163815982	0.374876806718033	0.309250327705492	0.770197223726937	0.0789772302977349	0.931970858137752	0.131804538161644	0.197542099171832	0.335227276761911	0.654332585207075	0.704005563287747	0.506302773000714	0.297535983242195	0.025559613312064	0.242326414447802	0.164499812572306	0.534616285423901	0.402895135998828	0.0960223499808637	0.0700443384834514	0.664265062790929	0.453826844508881	0.0402400114090863	0.613659294486806	0.758007290809255	0.154999843716867	0.119815040947172	0.0623868781781198	0.673907284559275	0.796413861758761	0.0537029570162118	0.723986383681814	0.0429811882504397	0.146649652306979	0.745089696821019	0.255223698527656	0.125106363497613	0.466393477183123	0.108930942963432	0.0601128263610101	0.547750180737895	0.0886051143317576	0.0374202990377883	0.713744421735638	0.492562005227506	0.831445173240468	0.644876719948699	0.0728312645340874	0.857244818395748	0.057992730208135	0.0518533198953629	0.559115583483163	0.694916761771514	0.0474651838884311	0.521053481207243	0.603425139270424	0.634914372450397	0.0496610135257973	0.0649073908565673	0.684631076205969	0.0852716329393655	0.230529805070512	0.0821613960844093
0.125106363497613	0.492562005227506	0.0474651838884311	0.242326414447802	0.440717931290612	0.361815818879116	0.0649073908565673	0.322808904339495	0.0821613960844093	0.208276312032226	0.723986383681814	0.758007290809255	0.0923488288070751	0.374876806718033	0.603425139270424	0.453826844508881	0.745089696821019	0.506302773000714	0.154999843716867	0.664265062790929	0.0960223499808637	0.119815040947172	0.219462133839634	0.581834736808402	0.931970858137752	0.0518533198953629	0.297535983242195	0.0852716329393655	0.230529805070512	0.559115583483163	0.547750180737895	0.694916761771514	0.521053481207243	0.389214718365966	0.684631076205969	0.057992730208135	0.904508259660238	0.0997822244428001	0.348443233489812	0.255223698527656	0.59272033715035	0.770197223726937	0.402895135998828	0.146649652306979	0.0557999439505317	0.283605630181231	0.309250327705492	0.428828275587704	0.268240561017385	0.0886051143317576	0.0402400114090863	0.673907284559275	0.335227276761911	0.0728312645340874	0.782249163815982	0.831445173240468	0.197542099171832	0.131804538161644	0.0758637702527089	0.534616285423901	0.734530942516548	0.0336977327120432	0.634914372450397	0.0623868781781198	0.175587142424556	0.713744421735638	0.570226930804218	0.0673537993787154	0.186505977838481	0.114306911458146	0.0496610135257973	0.812812289273265	0.104092248065757	0.025559613312064	0.138729659503586	0.613659294486806	0.644876719948699	0.624232727631108	0.164499812572306	0.857244818395748	0.0453675432254703	0.0429811882504397	0.466393477183123	0.478949340291677	0.0789772302977349	0.704005563287747	0.415751305573411	0.796413861758761	0.0374202990377883	0.0537029570162118	0.654332585207075	0.108930942963432	0.0700443384834514	0.0601128263610101
