chr1	2345333	2345410
chr1	3568124	3568243
chr1	9884565	9884719
chr1	10489962	10490063
chr1	19600673	19600909
chr1	19615303	19615453
chr1	22109708	22109860
chr1	25291905	25292059
chr1	26232706	26232820
chr1	26233332	26233623
chr1	26503776	26503991
chr1	27113508	27113722
chr1	28969692	28969864
chr1	32827707	32827834
chr1	32930375	32930522
chr1	42384310	42384564
chr1	43751270	43751504
chr1	44884096	44884204
chr1	50489567	50489823
chr1	59043173	59043280
chr1	64669336	64669472
chr1	65730339	65730481
chr1	67772896	67773128
chr1	68512777	68512971
chr1	68698376	68698529
chr1	68962753	68962945
chr1	71546648	71546782
chr1	76251752	76251899
chr1	84326462	84326767
chr1	89357197	89357418
chr1	99729757	99729804
chr1	111681994	111682262
chr1	113161857	113162116
chr1	149858312	149858495
chr1	153643479	153643632
chr1	153747551	153747686
chr1	155290418	155290607
chr1	155904276	155904414
chr1	161008644	161008824
chr1	161123637	161123804
chr1	185703485	185703548
chr1	204329004	204329222
chr1	209979283	209979756
chr1	223566643	223566761
chr1	226497500	226497619
chr1	228645627	228645796
chr1	231377017	231377181
chr1	247171234	247171490
chr1	248100183	248100407
chr10	1205563	1205641
chr10	4868328	4868386
chr10	5406890	5407020
chr10	5488346	5488535
chr10	18429643	18429749
chr10	22634142	22634224
chr10	27443318	27443404
chr10	27703247	27703362
chr10	28034792	28034853
chr10	29698368	29698462
chr10	48416781	48416966
chr10	49892741	49892954
chr10	49893336	49893463
chr10	63661280	63661365
chr10	63809073	63809149
chr10	69835125	69835320
chr10	71892694	71892768
chr10	72362618	72362809
chr10	73848764	73848830
chr10	75012497	75012760
chr10	77163316	77163397
chr10	77542302	77542582
chr10	79793353	79793501
chr10	80828642	80828702
chr10	94820892	94820988
chr10	95462325	95462430
chr10	99161062	99161279
chr10	100993553	100993597
chr10	101190559	101190703
chr10	102133165	102133314
chr10	102279690	102279758
chr10	102295463	102295592
chr10	103113668	103113752
chr10	104503542	104503671
chr10	104535792	104536052
chr10	104629122	104629166
chr10	105678128	105678198
chr10	114709880	114709957
chr10	115614308	115614392
chr10	115938868	115939024
chr10	116697894	116697973
chr10	124638976	124639257
chr10	127511989	127512041
chr10	128077307	128077369
chr10	131265059	131265159
chr10	133747754	133748026
chr10	134150451	134150567
chr10	134600600	134600680
chr10	135051149	135051313
chr11	1036677	1036865
chr11	1769289	1769462
chr11	2321770	2321955
chr11	2464954	2465103
chr11	2481370	2481545
chr11	2907670	2907884
chr11	7041491	7041752
chr11	15136345	15136475
chr11	26353605	26353800
chr11	27384909	27385006
chr11	30038615	30038788
chr11	30607888	30607983
chr11	31391216	31391307
chr11	34126836	34127046
chr11	43902276	43902458
chr11	45825356	45825518
chr11	57479802	57480024
chr11	59823993	59824116
chr11	60681193	60681300
chr11	62573075	62573193
chr11	62622834	62622985
chr11	63258712	63258779
chr11	64051699	64051762
chr11	64691999	64692066
chr11	67417958	67418365
chr11	67777618	67777770
chr11	68920434	68920676
chr11	70672740	70672876
chr11	72929054	72929170
chr11	73357019	73357194
chr11	74178684	74178800
chr11	76381040	76381165
chr11	85339571	85339628
chr11	86383696	86383878
chr11	87908558	87908897
chr11	93394605	93394679
chr11	94278324	94278595
chr11	101454626	101454765
chr11	105481283	105481322
chr11	108092276	108092428
chr11	111250093	111250355
chr11	111847892	111848087
chr11	111944890	111944993
chr11	117069780	117069966
chr11	123986026	123986151
chr11	124767720	124767974
chr11	129685560	129685695
chr11	129872748	129872845
chr11	134123210	134123427
chr12	7260546	7260707
chr12	8025517	8025640
chr12	9217510	9217859
chr12	10183167	10183267
chr12	12848977	12849229
chr12	14924032	14924136
chr12	21590451	21590544
chr12	47219626	47219956
chr12	51236582	51236704
chr12	51441972	51442144
chr12	54409207	54409321
chr12	54582795	54582946
chr12	56390798	56391069
chr12	56862146	56862350
chr12	57588144	57588219
chr12	57623699	57623761
chr12	74931420	74931535
chr12	88974375	88974484
chr12	89744471	89744662
chr12	89748726	89749080
chr12	93963504	93963601
chr12	100750652	100750811
chr12	104697387	104697620
chr12	106751214	106751417
chr12	108079443	108079615
chr12	108955167	108955320
chr12	111021178	111021269
chr12	122019006	122019110
chr12	122711988	122712153
chr12	123215119	123215301
chr13	20805380	20805460
chr13	24462824	24462987
chr13	24844846	24844896
chr13	25670170	25670319
chr13	26625273	26625359
chr13	28366598	28366759
chr13	31506685	31506773
chr13	33859993	33860074
chr13	36871878	36872166
chr13	46038825	46038994
chr13	46189838	46190037
chr13	46425837	46425999
chr13	47470989	47471197
chr13	47472050	47472360
chr13	51417846	51418053
chr13	61989701	61989817
chr13	95364510	95364633
chr13	97646639	97646803
chr13	100624130	100624293
chr13	110438906	110439004
chr13	112721712	112721786
chr13	114290596	114290774
chr13	115000149	115000234
chr14	21152672	21152810
chr14	24422749	24422956
chr14	24505537	24505671
chr14	24640947	24641194
chr14	24780682	24780890
chr14	29235894	29236017
chr14	45605002	45605129
chr14	52734156	52734325
chr14	54421381	54421480
chr14	55907299	55907460
chr14	69726197	69726319
chr14	89290683	89290921
chr14	91580380	91580605
chr14	102026230	102026376
chr14	106938234	106938322
chr15	22833149	22833335
chr15	29033879	29033896
chr15	32933661	32933919
chr15	34629953	34630011
chr15	42371635	42371886
chr15	42566151	42566375
chr15	43425462	43425644
chr15	43622946	43623096
chr15	43802735	43802885
chr15	45315202	45315430
chr15	45421860	45422083
chr15	45671148	45671279
chr15	50474069	50474230
chr15	55489235	55489374
chr15	63674108	63674215
chr15	74218697	74218767
chr15	75019070	75019302
chr15	78632572	78632677
chr15	81426347	81426610
chr15	83240550	83240788
chr15	90039794	90039909
chr15	90895253	90895389
chr15	91473291	91473511
chr15	98503714	98503947
chr16	1583810	1584050
chr16	3114948	3115223
chr16	8806531	8806753
chr16	29757318	29757405
chr16	31214307	31214426
chr16	62070005	62070306
chr16	66613206	66613355
chr16	69141250	69141442
chr16	70323367	70323488
chr16	71660022	71660103
chr16	75150744	75150833
chr16	81040594	81040697
chr16	88832476	88832667
chr17	3704471	3704602
chr17	6679476	6679564
chr17	6899207	6899364
chr17	6947200	6947453
chr17	7165831	7165849
chr17	7348316	7348438
chr17	7832680	7832932
chr17	12569089	12569204
chr17	14206774	14206981
chr17	16342117	16342230
chr17	16593426	16593601
chr17	17109570	17109800
chr17	17875915	17876108
chr17	20799408	20799526
chr17	29158893	29158999
chr17	29297380	29297552
chr17	33775779	33775961
chr17	37123638	37123909
chr17	38465281	38465489
chr17	40274670	40274740
chr17	42264318	42264507
chr17	46622454	46622536
chr17	46667587	46667789
chr17	46669455	46669644
chr17	46682308	46682398
chr17	48546118	48546297
chr17	48712194	48712212
chr17	48912483	48912556
chr17	57408935	57409010
chr17	58499679	58499854
chr17	61699734	61699788
chr17	73642404	73642607
chr17	73840659	73840922
chr17	75084623	75084678
chr17	75446431	75446592
chr17	78417789	78418034
chr17	79980804	79980929
chr17	80189962	80190136
chr18	11148682	11148914
chr18	21452730	21452844
chr18	22006316	22006496
chr18	23713595	23714009
chr18	28622811	28622918
chr18	30051176	30051336
chr18	35145983	35146097
chr18	44562019	44562113
chr18	77623409	77623570
chr19	840737	840985
chr19	1905164	1905303
chr19	2457077	2457194
chr19	3762581	3762669
chr19	5838729	5838779
chr19	5904655	5904804
chr19	7852051	7852214
chr19	9473565	9473781
chr19	10362455	10362775
chr19	11199851	11199944
chr19	11784647	11784761
chr19	11998457	11998686
chr19	12035674	12035959
chr19	12444484	12444645
chr19	14063140	14063231
chr19	15236599	15236792
chr19	18496921	18497143
chr19	18902081	18902172
chr19	19281140	19281255
chr19	22816896	22817096
chr19	35630279	35630388
chr19	37019165	37019327
chr19	37825307	37825406
chr19	37959853	37959949
chr19	37997675	37997831
chr19	38270199	38270430
chr19	41698814	41698987
chr19	41769929	41770021
chr19	44324856	44325004
chr19	44455140	44455383
chr19	44905782	44905916
chr19	46195600	46195684
chr19	46526321	46526489
chr19	47777507	47777635
chr19	49993125	49993186
chr19	51487109	51487305
chr19	52391078	52391411
chr19	55549722	55549826
chr19	55887905	55888150
chr19	56879554	56879645
chr19	57018848	57019022
chr19	57742217	57742423
chr19	57874796	57874869
chr19	58144459	58144608
chr19	58220657	58220818
chr19	58446600	58446783
chr19	58570419	58570468
chr19	58609730	58609793
chr2	10183013	10183227
chr2	26624604	26624865
chr2	27531124	27531320
chr2	27665017	27665141
chr2	31456741	31456789
chr2	48667639	48667874
chr2	48844892	48844984
chr2	53994559	53994763
chr2	54087173	54087200
chr2	64068859	64069010
chr2	70475801	70475998
chr2	74055942	74056056
chr2	74153795	74154016
chr2	74875227	74875317
chr2	84517738	84517877
chr2	84743445	84743573
chr2	97001274	97001401
chr2	97405809	97405868
chr2	112895559	112895793
chr2	131099943	131100028
chr2	132202427	132202532
chr2	133174035	133174136
chr2	145277596	145277843
chr2	152118408	152118517
chr2	171571716	171571855
chr2	176971961	176972068
chr2	177053274	177053297
chr2	178417473	178417605
chr2	182521874	182521921
chr2	198380137	198380384
chr2	201171255	201171347
chr2	201983199	201983264
chr2	202484020	202484246
chr2	216878340	216878466
chr2	220299584	220299672
chr2	225266580	225266876
chr2	227700458	227700566
chr2	228736253	228736449
chr20	524484	524640
chr20	3052115	3052274
chr20	3065343	3065559
chr20	9819697	9819805
chr20	10415809	10415919
chr20	13200929	13200982
chr20	13976093	13976143
chr20	18568437	18568568
chr20	24449668	24449865
chr20	25128681	25128805
chr20	25129400	25129542
chr20	30135108	30135158
chr20	30225517	30225685
chr20	30697436	30697516
chr20	31989394	31989458
chr20	36148604	36149231
chr20	37353032	37353126
chr20	37376864	37376938
chr20	37590905	37590972
chr20	43729808	43729897
chr20	43935222	43935528
chr20	44098223	44098387
chr20	44993182	44993262
chr20	55841869	55841906
chr20	57875318	57875364
chr20	61583686	61584108
chr20	62367805	62367961
chr20	62693943	62694000
chr21	35831871	35832008
chr21	42219139	42219221
chr21	45705618	45705740
chr22	19466779	19466909
chr22	19929066	19929274
chr22	19949873	19950026
chr22	21986960	21987106
chr22	22337322	22337374
chr22	24384105	24384397
chr22	24890794	24890831
chr22	24891129	24891166
chr22	30476206	30476326
chr22	32870517	32870603
chr22	38071455	38071651
chr22	38092643	38092989
chr22	39712956	39713062
chr22	39916314	39916547
chr22	41763253	41763436
chr22	42095347	42095443
chr22	42828386	42828447
chr22	44568699	44568775
chr22	45608345	45608492
chr22	45704902	45705037
chr22	50523686	50523790
chr22	50528179	50528312
chr22	51016899	51017162
chr3	9404422	9404598
chr3	10149803	10150083
chr3	10857688	10857798
chr3	13590350	13590444
chr3	14693068	14693200
chr3	30936239	30936397
chr3	42977777	42977953
chr3	44626193	44626492
chr3	44754072	44754131
chr3	46607965	46608139
chr3	46875704	46875766
chr3	48632484	48632778
chr3	49066976	49067097
chr3	49236800	49236918
chr3	50336790	50336856
chr3	50359849	50360097
chr3	52529195	52529351
chr3	57678924	57679018
chr3	73674068	73674166
chr3	87276149	87276226
chr3	97483466	97483591
chr3	111717793	111718062
chr3	111805225	111805385
chr3	112359488	112359648
chr3	113160430	113160623
chr3	126113640	126113743
chr3	126242864	126243064
chr3	128779498	128779596
chr3	129147541	129147642
chr3	132756986	132757102
chr3	134369828	134370015
chr3	155572176	155572320
chr3	170746029	170746265
chr3	179322418	179322565
chr3	180319824	180319964
chr3	182817190	182817584
chr3	183852688	183852781
chr3	183959000	183959118
chr3	193853890	193853978
chr3	196065289	196065328
chr4	1243980	1244042
chr4	5021084	5021311
chr4	25657365	25657429
chr4	26585345	26585505
chr4	46126245	46126373
chr4	46391392	46391524
chr4	52917539	52917567
chr4	57773868	57773955
chr4	74486080	74486230
chr4	74847646	74847824
chr4	85419494	85419547
chr4	86395991	86396157
chr4	90757351	90757533
chr4	99851003	99851211
chr4	103682314	103682347
chr4	103940854	103940950
chr4	110223598	110223795
chr4	111544235	111544443
chr4	115519436	115519578
chr4	118006747	118006825
chr4	122302226	122302331
chr4	123747447	123747672
chr4	134070369	134070437
chr4	141489963	141490097
chr4	144480206	144480363
chr4	146018864	146019093
chr4	163085235	163085403
chr4	165304394	165304531
chr4	165878037	165878219
chr4	165898825	165898926
chr4	171011395	171011577
chr4	175204594	175204805
chr4	186125334	186125440
chr4	186732837	186733024
chr4	187476455	187476608
chr4	188916496	188916875
chr5	191486	191600
chr5	1594579	1594843
chr5	5139797	5139874
chr5	11904015	11904114
chr5	16180033	16180072
chr5	23507450	23507656
chr5	35617869	35618029
chr5	36606288	36606520
chr5	39425374	39425547
chr5	41870746	41870875
chr5	52856402	52856530
chr5	54281198	54281437
chr5	56204834	56204995
chr5	59189649	59189849
chr5	64777678	64777807
chr5	67584104	67584297
chr5	68530331	68530549
chr5	68665719	68665940
chr5	68710808	68710907
chr5	71146767	71146871
chr5	78407418	78407564
chr5	78985425	78985588
chr5	90679134	90679209
chr5	100238977	100239050
chr5	125931120	125931275
chr5	126409007	126409553
chr5	134735544	134735675
chr5	135416331	135416405
chr5	138211043	138211155
chr5	140306181	140306231
chr5	140346106	140346394
chr5	140683632	140683767
chr5	140810051	140810161
chr5	141348458	141348544
chr5	145562370	145562498
chr5	148810061	148810180
chr5	149792249	149792463
chr5	150284416	150284530
chr5	150326069	150326213
chr5	159435961	159436106
chr5	162864268	162864489
chr5	169930841	169930919
chr5	173315151	173315308
chr5	178368071	178368205
chr6	2764974	2765113
chr6	25652381	25652405
chr6	26017939	26018127
chr6	26021768	26021916
chr6	26044204	26044405
chr6	26183508	26183678
chr6	26199465	26199702
chr6	27440949	27441043
chr6	27840068	27840212
chr6	28058715	28058918
chr6	28109577	28109657
chr6	28129313	28129556
chr6	28227068	28227127
chr6	28583971	28584167
chr6	28601269	28601477
chr6	28806468	28806636
chr6	28911873	28912126
chr6	28973318	28973520
chr6	29599160	29599331
chr6	29648161	29648623
chr6	30039130	30039206
chr6	30039374	30039548
chr6	30070012	30070099
chr6	30095136	30095549
chr6	30113696	30113825
chr6	30292220	30292292
chr6	30297174	30297382
chr6	30419373	30419576
chr6	30483837	30484051
chr6	30509366	30509614
chr6	30624395	30624502
chr6	30796199	30796341
chr6	30853948	30854186
chr6	31127120	31127357
chr6	31148332	31148666
chr6	31275551	31275875
chr6	31539973	31540136
chr6	31540399	31540459
chr6	31543540	31543655
chr6	31627617	31627711
chr6	31628156	31628429
chr6	31650735	31651291
chr6	31691354	31691870
chr6	31692026	31692365
chr6	31733799	31733908
chr6	31734106	31734554
chr6	31762555	31762723
chr6	31789846	31790102
chr6	31846769	31847009
chr6	32063726	32063991
chr6	32064146	32064246
chr6	32116780	32117079
chr6	32118204	32118441
chr6	32121753	32121841
chr6	32146466	32146595
chr6	32165089	32165237
chr6	32223076	32223226
chr6	32551888	32552205
chr6	32808504	32808689
chr6	32819858	32820214
chr6	32847377	32847842
chr6	32920567	32920962
chr6	32935738	32935912
chr6	33041218	33041343
chr6	33048444	33048879
chr6	33084741	33085031
chr6	33180841	33181021
chr6	33265243	33265393
chr6	33280052	33280212
chr6	33289544	33289693
chr6	33291519	33291578
chr6	33384337	33384490
chr6	33395420	33395487
chr6	33561099	33561264
chr6	39902288	39902443
chr6	41068553	41068741
chr6	41168911	41169120
chr6	43478455	43478500
chr6	44355135	44355199
