chr20	39312289	39312322	.	-1	-1	.	-1	0
chr7	155259772	155259779	.	-1	-1	.	-1	0
chr7	35840631	35840773	chr7	35840595	35946715	SEP7	NM_001011553	142
chr7	35840631	35840773	chr7	35840595	35946715	SEP7	NM_001242956	142
chr7	35840631	35840773	chr7	35840595	35946715	SEP7	NM_001788	142
chr19	49250421	49250438	.	-1	-1	.	-1	0
chr6	125684603	125684637	.	-1	-1	.	-1	0
chr19	58978225	58978300	.	-1	-1	.	-1	0
chr19	21657730	21657790	.	-1	-1	.	-1	0
chr5	74348657	74348750	.	-1	-1	.	-1	0
chr8	142100025	142100059	.	-1	-1	.	-1	0
chr8	55379837	55379883	.	-1	-1	.	-1	0
chr7	6703901	6703915	.	-1	-1	.	-1	0
chr5	170743631	170743648	.	-1	-1	.	-1	0
chr6	27064689	27064704	.	-1	-1	.	-1	0
chr14	100438747	100438767	.	-1	-1	.	-1	0
chr11	66885164	66885376	.	-1	-1	.	-1	0
chr10	14920484	14920690	.	-1	-1	.	-1	0
chr7	70596529	70596550	.	-1	-1	.	-1	0
chr11	43601284	43601332	.	-1	-1	.	-1	0
chr2	154728077	154728122	.	-1	-1	.	-1	0
chr18	76828693	76829016	.	-1	-1	.	-1	0
chr14	92506462	92506526	.	-1	-1	.	-1	0
chr17	32907385	32907432	.	-1	-1	.	-1	0
chr14	33402225	33402235	.	-1	-1	.	-1	0
chr12	25539314	25539379	.	-1	-1	.	-1	0
chr2	182547903	182547954	.	-1	-1	.	-1	0
chr3	87841833	87841866	.	-1	-1	.	-1	0
chr17	29335583	29335679	.	-1	-1	.	-1	0
chr14	51297885	51298048	.	-1	-1	.	-1	0
chr5	1931579	1931617	.	-1	-1	.	-1	0
chr6	161352146	161352179	.	-1	-1	.	-1	0
chr2	232276827	232276885	.	-1	-1	.	-1	0
chr7	155165268	155165294	.	-1	-1	.	-1	0
chr20	39311909	39311969	.	-1	-1	.	-1	0
chr1	227976227	227976410	.	-1	-1	.	-1	0
chr11	109963817	109963894	.	-1	-1	.	-1	0
chr5	36690352	36690370	.	-1	-1	.	-1	0
chr7	154705814	154705837	.	-1	-1	.	-1	0
chr17	6616853	6616928	.	-1	-1	.	-1	0
chr7	391327	391393	.	-1	-1	.	-1	0
chr18	77711922	77712141	.	-1	-1	.	-1	0
chr20	55201384	55201476	.	-1	-1	.	-1	0
chr19	4636093	4636584	.	-1	-1	.	-1	0
chr1	40105458	40105485	.	-1	-1	.	-1	0
chr15	29131502	29131518	.	-1	-1	.	-1	0
chr12	66123039	66123052	.	-1	-1	.	-1	0
chr3	48672998	48673220	.	-1	-1	.	-1	0
chr19	16022805	16022841	.	-1	-1	.	-1	0
chr2	30453757	30453784	.	-1	-1	.	-1	0
chr2	11623031	11623044	.	-1	-1	.	-1	0
chr13	53775258	53775273	.	-1	-1	.	-1	0
chr21	9826451	9826494	.	-1	-1	.	-1	0
chr5	77268636	77268672	.	-1	-1	.	-1	0
chr6	39016380	39016404	.	-1	-1	.	-1	0
chr14	62217863	62218121	.	-1	-1	.	-1	0
chr5	37839866	37839884	.	-1	-1	.	-1	0
chr19	16394456	16394573	.	-1	-1	.	-1	0
chr17	66192528	66192552	.	-1	-1	.	-1	0
chr7	93204461	93204629	.	-1	-1	.	-1	0
chr16	53537430	53537542	.	-1	-1	.	-1	0
chr19	36422606	36422705	.	-1	-1	.	-1	0
chr1	115881143	115881185	.	-1	-1	.	-1	0
chr2	26624698	26624746	.	-1	-1	.	-1	0
chr9	88969697	88969838	.	-1	-1	.	-1	0
chr6	130088565	130088630	.	-1	-1	.	-1	0
chr7	35226523	35226538	.	-1	-1	.	-1	0
chr19	49250458	49250585	.	-1	-1	.	-1	0
chr5	7395417	7395451	.	-1	-1	.	-1	0
chr10	27547759	27547784	.	-1	-1	.	-1	0
chr15	83776075	83776135	.	-1	-1	.	-1	0
chr2	109648010	109648054	.	-1	-1	.	-1	0
chr1	14925197	14925208	.	-1	-1	.	-1	0
chr19	58858913	58858940	chr19	58858171	58864865	A1BG	NM_130786	27
chr17	27893184	27893261	chr17	27887688	27894042	ABHD15	NM_198147	77
chr1	236849957	236850008	chr1	236849753	236927927	ACTN2	NM_001278343	51
chr1	236849957	236850008	chr1	236849753	236927927	ACTN2	NM_001278344	51
chr1	236849957	236850008	chr1	236849753	236927927	ACTN2	NM_001103	51
chr20	37377337	37377647	chr20	37377096	37401089	ACTR5	NM_024855	310
chr5	89854631	89854716	chr5	89854616	90460033	ADGRV1	NR_003149	85
chr5	89854631	89854716	chr5	89854616	90460033	ADGRV1	NM_032119	85
chr4	87857202	87857746	chr4	87856153	88062206	AFF1	NM_001166693	544
chr7	100136811	100136982	chr7	100136833	100165843	AGFG2	NM_006076	149
chr1	15911395	15911471	chr1	15898193	15911605	AGMAT	NM_024758	76
chr11	44331497	44331593	chr11	44282277	44331716	ALX4	NM_021926	96
chr7	99698987	99699160	chr7	99699129	99704803	AP4M1	NM_004722	31
chr11	6440531	6440675	chr11	6416353	6440702	APBB1	NM_145689	144
chr6	157099485	157099770	chr6	157099063	157531913	ARID1B	NM_017519	285
chr6	157099485	157099770	chr6	157099063	157531913	ARID1B	NM_020732	285
chr17	31619243	31619340	chr17	31340105	31620006	ASIC2	NM_183377	97
chr17	31619243	31619340	chr17	31340105	32483825	ASIC2	NM_001094	97
chr1	235667461	235667547	chr1	235610504	235667781	B3GALNT2	NM_152490	86
chr1	235667461	235667547	chr1	235628212	235667781	B3GALNT2	NM_001277155	86
chr19	45682594	45682747	chr19	45682002	45685058	BLOC1S3	NM_212550	153
chr4	95679208	95679231	chr4	95679127	96079601	BMPR1B	NM_001203	23
chr21	40685603	40685780	chr21	40668362	40685712	BRWD1	NM_001007246	109
chr21	40685603	40685780	chr21	40557403	40685712	BRWD1	NM_018963	109
chr21	40685603	40685780	chr21	40557403	40685712	BRWD1	NM_033656	109
chr12	107715094	107715145	chr12	107712196	108053419	BTBD11	NM_001018072	51
chr11	109293761	109293800	chr11	109292845	109299893	C11orf87	NM_207645	39
chr8	124253373	124253447	chr8	124232195	124253638	C8orf76	NM_032847	74
chr9	135285754	135285781	chr9	135285582	135448706	C9orf171	NM_207417	27
chr9	135285754	135285781	chr9	135285582	135448706	C9orf171	NM_001282957	27
chr12	1906538	1906611	chr12	1901122	2027870	CACNA2D4	NM_172364	73
chr1	223936748	223936759	chr1	223889294	223963720	CAPN2	NM_001146068	11
chr1	223936748	223936759	chr1	223900118	223963720	CAPN2	NM_001748	11
chr7	26241842	26241963	chr7	26240830	26253227	CBX3	NM_007276	121
chr7	26241842	26241963	chr7	26241323	26253227	CBX3	NM_016587	121
chr1	169396705	169396730	chr1	169364107	169396712	CCDC181	NM_021179	7
chr1	169396705	169396730	chr1	169364107	169429907	CCDC181	NM_001300968	25
chr1	169396705	169396730	chr1	169364107	169396712	CCDC181	NM_001300969	7
chr13	37005898	37006043	chr13	37005966	37017019	CCNA1	NM_001111047	77
chr13	37005898	37006043	chr13	37005966	37017019	CCNA1	NM_001111046	77
chr13	37006402	37006438	chr13	37005966	37017019	CCNA1	NM_001111047	36
chr13	37006402	37006438	chr13	37006408	37017019	CCNA1	NM_003914	30
